罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,自動車盗,厚木,本厚木駅前,142123,神奈川県,厚木市,栄町１丁目,2018-07-10,22,駐車（輪）場,キーなし,なし,貨物自動車
窃盗,自動車盗,厚木,緑ケ丘,142123,神奈川県,厚木市,恩名５丁目,2018-10-29,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,乗用自動車
窃盗,自動車盗,厚木,工業団地,142123,神奈川県,厚木市,上依知,2017-12-26,17,その他,キーなし,なし,特殊自動車
窃盗,自動車盗,厚木,工業団地,142123,神奈川県,厚木市,上依知,2018-09-02,16,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,厚木,工業団地,142123,神奈川県,厚木市,猿ケ島,2018-07-26,18,その他,キーなし,なし,貨物自動車
窃盗,自動車盗,厚木,妻田,142123,神奈川県,厚木市,妻田西３丁目,2018-06-22,18,駐車（輪）場,キーなし,あり,なし
窃盗,自動車盗,厚木,妻田,142123,神奈川県,厚木市,妻田北１丁目,2018-04-08,10,４階建て以上共同住宅,キーなし,なし,なし
窃盗,自動車盗,厚木,酒井,142123,神奈川県,厚木市,岡田３丁目,2018-07-09,19,駐車（輪）場,キーなし,なし,貨物自動車
窃盗,自動車盗,厚木,酒井,142123,神奈川県,厚木市,岡田５丁目,2018-03-02,21,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,厚木,依知,142123,神奈川県,厚木市,金田,2017-12-31,01,一戸建住宅,キーなし,なし,乗用自動車
窃盗,自動車盗,厚木,依知,142123,神奈川県,厚木市,金田,2018-11-28,12,駐車（輪）場,キーなし,なし,貨物自動車
窃盗,自動車盗,厚木,愛甲石田駅前,142123,神奈川県,厚木市,愛甲１丁目,2018-09-17,15,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,厚木,愛甲石田駅前,142123,神奈川県,厚木市,愛甲１丁目,2018-11-13,20,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,厚木,愛甲石田駅前,142123,神奈川県,厚木市,船子,2018-07-29,18,その他,キーなし,なし,貨物自動車
窃盗,自動車盗,厚木,愛甲石田駅前,142123,神奈川県,厚木市,愛甲西３丁目,2018-09-20,10,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,厚木,小鮎,142123,神奈川県,厚木市,飯山,2017-12-22,15,駐車（輪）場,キーなし,なし,貨物自動車
窃盗,自動車盗,厚木,下荻野,142123,神奈川県,厚木市,下荻野,2018-03-22,19,その他,キーなし,なし,貨物自動車
窃盗,自動車盗,厚木,煤ケ谷,144029,神奈川県,清川村,煤ヶ谷,2018-10-19,17,その他,キーなし,なし,貨物自動車
窃盗,自動車盗,厚木,春日台,144011,神奈川県,愛川町,角田,2018-05-27,13,その他,キーなし,なし,貨物自動車
窃盗,自動車盗,厚木,春日台,144011,神奈川県,愛川町,中津,2018-06-26,23,駐車（輪）場,キーなし,なし,貨物自動車
窃盗,自動車盗,厚木,旭町,142123,神奈川県,厚木市,旭町４丁目,2018-07-03,23,駐車（輪）場,キーなし,なし,なし
窃盗,自動車盗,厚木,旭町,142123,神奈川県,厚木市,幸町,2018-10-29,18,一戸建住宅,キーなし,なし,乗用自動車
窃盗,自動車盗,相模原,上溝,141526,神奈川県,相模原市中央区,上溝７丁目,2018-12-11,14,一戸建住宅,キーなし,あり,乗用自動車
窃盗,自動車盗,相模原,上溝,141526,神奈川県,相模原市中央区,田名,2018-09-19,15,その他,キーなし,なし,その他
窃盗,自動車盗,相模原,星が丘,141526,神奈川県,相模原市中央区,陽光台２丁目,2018-09-21,21,駐車（輪）場,キーなし,なし,貨物自動車
窃盗,自動車盗,相模原,淵野辺駅南口,141526,神奈川県,相模原市中央区,共和３丁目,2018-06-05,16,駐車（輪）場,キーなし,あり,乗用自動車
窃盗,自動車盗,相模原,淵野辺駅南口,141526,神奈川県,相模原市中央区,矢部１丁目,2018-12-17,16,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,相模原,横山,141526,神奈川県,相模原市中央区,横山台２丁目,2018-01-30,15,駐車（輪）場,キーなし,なし,その他
窃盗,自動車盗,相模原,番田,141526,神奈川県,相模原市中央区,田名,2018-03-27,23,４階建て以上共同住宅,キーなし,なし,乗用自動車
窃盗,自動車盗,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,小町通１丁目,2018-06-28,16,駐車（輪）場,キーなし,なし,貨物自動車
窃盗,自動車盗,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,清新７丁目,2018-06-21,20,一戸建住宅,キーなし,なし,貨物自動車
窃盗,自動車盗,津久井,串川,141518,神奈川県,相模原市緑区,青山,2018-07-21,18,その他,キーなし,なし,貨物自動車
窃盗,自動車盗,津久井,日連,141518,神奈川県,相模原市緑区,日連,2018-07-17,19,その他,キーなし,なし,貨物自動車
窃盗,自動車盗,相模原南,大野,141534,神奈川県,相模原市南区,鵜野森１丁目,2018-09-14,23,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,乗用自動車
窃盗,自動車盗,相模原南,相模大野駅前,141534,神奈川県,相模原市南区,相模大野３丁目,2018-06-17,15,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,相模原南,相模大野駅前,141534,神奈川県,相模原市南区,相模大野４丁目,2018-04-15,21,４階建て以上共同住宅,キーなし,あり,乗用自動車
窃盗,自動車盗,相模原南,東林間,141534,神奈川県,相模原市南区,東林間１丁目,2018-07-08,21,駐車（輪）場,キーなし,なし,貨物自動車
窃盗,自動車盗,相模原南,東林間,141534,神奈川県,相模原市南区,東林間４丁目,2018-07-09,19,駐車（輪）場,キーなし,あり,貨物自動車
窃盗,自動車盗,相模原南,新磯野,141534,神奈川県,相模原市南区,新磯野,2018-01-14,12,その他,キーなし,なし,貨物自動車
窃盗,自動車盗,相模原南,新磯野,141534,神奈川県,相模原市南区,相武台団地１丁目,2018-02-21,17,駐車（輪）場,キーなし,あり,なし
窃盗,自動車盗,相模原南,大沼,141534,神奈川県,相模原市南区,麻溝台１丁目,2018-03-06,16,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,乗用自動車
窃盗,自動車盗,相模原南,大沼,141534,神奈川県,相模原市南区,御園２丁目,2018-06-26,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,乗用自動車
窃盗,自動車盗,相模原南,相南,141534,神奈川県,相模原市南区,相南４丁目,2018-09-24,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,乗用自動車
窃盗,自動車盗,相模原南,麻溝,141534,神奈川県,相模原市南区,下溝,2018-01-05,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,乗用自動車
窃盗,自動車盗,相模原南,麻溝公園前,141534,神奈川県,相模原市南区,麻溝台８丁目,2018-12-19,02,その他,キーなし,なし,貨物自動車
窃盗,自動車盗,相模原南,麻溝公園前,141534,神奈川県,相模原市南区,御園４丁目,2018-08-20,17,一戸建住宅,キーなし,なし,貨物自動車
窃盗,自動車盗,座間,相武台前,142166,神奈川県,座間市,栗原,2018-03-11,18,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,座間,相模が丘,142166,神奈川県,座間市,小松原１丁目,2018-08-29,17,その他,キーなし,なし,特殊自動車
窃盗,自動車盗,座間,栗原,142166,神奈川県,座間市,さがみ野１丁目,2018-07-19,20,４階建て以上共同住宅,キーなし,なし,乗用自動車
窃盗,自動車盗,海老名,海西,142158,神奈川県,海老名市,上郷１丁目,2018-11-09,08,駐車（輪）場,キーなし,なし,貨物自動車
窃盗,自動車盗,海老名,海西,142158,神奈川県,海老名市,河原口,2018-10-09,23,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,海老名,海西,142158,神奈川県,海老名市,下今泉５丁目,2018-07-11,15,駐車（輪）場,キーなし,あり,なし
窃盗,自動車盗,相模原北,橋本駅前,141518,神奈川県,相模原市緑区,橋本４丁目,2018-01-20,18,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,相模原北,橋本駅前,141518,神奈川県,相模原市緑区,橋本７丁目,2018-12-07,11,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,相模原北,橋本五差路,141518,神奈川県,相模原市緑区,西橋本１丁目,2018-11-14,20,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,相模原北,相原,141518,神奈川県,相模原市緑区,下九沢,2018-04-14,21,駐車（輪）場,キーなし,なし,乗用自動車
窃盗,自動車盗,相模原北,下九沢,141518,神奈川県,相模原市緑区,下九沢,2018-10-24,19,一戸建住宅,キーなし,あり,乗用自動車
