罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,西神奈川１丁目,2018-03-31,12,道路上,65-69歳,その他,施錠せず
窃盗,自転車盗,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,西神奈川１丁目,2018-06-16,15,道路上,20歳代,大学生,施錠せず
窃盗,自転車盗,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,西神奈川１丁目,2018-08-04,12,４階建て以上共同住宅,30歳代,その他,施錠せず
窃盗,自転車盗,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,西神奈川１丁目,2018-08-08,23,道路上,30歳代,その他,施錠せず
窃盗,自転車盗,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,西神奈川１丁目,2018-09-22,08,４階建て以上共同住宅,20歳代,その他,施錠せず
窃盗,自転車盗,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,西神奈川１丁目,2018-12-11,07,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,西神奈川２丁目,2018-04-02,10,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,西神奈川２丁目,2018-06-23,09,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,白楽,2018-04-10,21,道路上,20歳代,その他,施錠せず
窃盗,自転車盗,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,白楽,2018-05-04,17,道路上,10歳代,高校生,施錠せず
窃盗,自転車盗,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,平川町,2018-04-11,00,一戸建住宅,10歳代,中学生,施錠せず
窃盗,自転車盗,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,平川町,2018-05-13,01,一戸建住宅,40歳代,その他,施錠せず
窃盗,自転車盗,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,平川町,2018-06-13,12,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,平川町,2018-11-11,12,４階建て以上共同住宅,20歳代,その他,施錠せず
窃盗,自転車盗,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,二ツ谷町,2018-11-05,17,その他の住宅（３階建て以下共同住宅等）,60-64歳,その他,施錠せず
窃盗,自転車盗,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋１丁目,2018-02-16,09,道路上,30歳代,その他,施錠せず
窃盗,自転車盗,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋２丁目,2018-03-08,11,その他の住宅（３階建て以下共同住宅等）,10歳代,大学生,施錠せず
窃盗,自転車盗,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋３丁目,2018-04-19,13,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋３丁目,2018-06-07,09,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋３丁目,2018-06-10,05,４階建て以上共同住宅,20歳代,その他,施錠せず
窃盗,自転車盗,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋３丁目,2018-08-25,15,その他の住宅（３階建て以下共同住宅等）,20歳代,大学生,施錠せず
窃盗,自転車盗,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋４丁目,2018-10-02,00,その他の住宅（３階建て以下共同住宅等）,10歳代,大学生,施錠せず
窃盗,自転車盗,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋５丁目,2018-07-15,23,その他の住宅（３階建て以下共同住宅等）,10歳代,高校生,施錠せず
窃盗,自転車盗,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋５丁目,2018-11-09,21,４階建て以上共同住宅,20歳代,大学生,施錠せず
窃盗,自転車盗,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋６丁目,2018-03-26,16,その他の住宅（３階建て以下共同住宅等）,10歳代,高校生,施錠せず
窃盗,自転車盗,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋６丁目,2018-09-04,17,４階建て以上共同住宅,20歳代,大学生,施錠せず
窃盗,自転車盗,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋６丁目,2018-10-10,15,４階建て以上共同住宅,70歳以上,その他,施錠せず
窃盗,自転車盗,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋６丁目,2018-12-10,06,道路上,20歳代,その他,施錠せず
窃盗,自転車盗,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,三枚町,2018-05-25,23,その他の住宅（３階建て以下共同住宅等）,20歳代,その他,施錠せず
窃盗,自転車盗,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,三枚町,2018-10-13,20,道路上,50歳代,その他,施錠せず
窃盗,自転車盗,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,三枚町,2018-11-10,20,４階建て以上共同住宅,20歳代,大学生,施錠せず
窃盗,自転車盗,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,片倉１丁目,2018-02-13,16,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,片倉１丁目,2018-03-18,10,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,片倉１丁目,2018-03-30,13,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,片倉１丁目,2018-05-19,20,一戸建住宅,10歳未満,小学生,施錠せず
窃盗,自転車盗,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,片倉２丁目,2018-06-05,21,その他の住宅（３階建て以下共同住宅等）,50歳代,その他,施錠せず
窃盗,自転車盗,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,片倉５丁目,2018-05-22,07,その他の住宅（３階建て以下共同住宅等）,30歳代,その他,施錠せず
窃盗,自転車盗,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,神大寺２丁目,2018-01-21,22,４階建て以上共同住宅,30歳代,その他,施錠せず
窃盗,自転車盗,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,神大寺２丁目,2018-06-25,21,４階建て以上共同住宅,30歳代,その他,施錠せず
窃盗,自転車盗,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,神大寺４丁目,2018-03-17,20,一戸建住宅,30歳代,その他,施錠せず
窃盗,自転車盗,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,神大寺４丁目,2018-08-27,21,その他の住宅（３階建て以下共同住宅等）,10歳代,中学生,施錠せず
窃盗,自転車盗,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,神大寺４丁目,2018-08-28,09,その他の住宅（３階建て以下共同住宅等）,10歳代,大学生,施錠せず
窃盗,自転車盗,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢上町,2018-05-25,19,４階建て以上共同住宅,50歳代,その他,施錠せず
窃盗,自転車盗,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢中町,2018-07-02,12,道路上,20歳代,その他,施錠せず
窃盗,自転車盗,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢中町,2018-09-05,15,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢西町,2018-08-10,03,その他の住宅（３階建て以下共同住宅等）,20歳代,大学生,施錠せず
窃盗,自転車盗,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢東町,2018-03-16,20,その他の住宅（３階建て以下共同住宅等）,30歳代,その他,施錠せず
窃盗,自転車盗,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,泉町,2018-06-15,19,４階建て以上共同住宅,20歳代,その他,施錠せず
窃盗,自転車盗,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,鶴屋町１丁目,不明,不明,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,鶴屋町２丁目,2018-04-30,08,道路上,10歳代,高校生,施錠せず
窃盗,自転車盗,神奈川,反町,141020,神奈川県,横浜市神奈川区,栗田谷,2018-09-15,19,その他の住宅（３階建て以下共同住宅等）,20歳代,その他,施錠せず
窃盗,自転車盗,神奈川,反町,141020,神奈川県,横浜市神奈川区,反町１丁目,2018-04-02,00,道路上,法人・団体、被害者なし,法人・団体、被害者なし,施錠せず
窃盗,自転車盗,神奈川,反町,141020,神奈川県,横浜市神奈川区,反町４丁目,2018-08-31,12,その他,50歳代,その他,施錠せず
窃盗,自転車盗,神奈川,反町,141020,神奈川県,横浜市神奈川区,松本町１丁目,2018-09-28,20,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,神奈川,反町,141020,神奈川県,横浜市神奈川区,松本町２丁目,2018-07-15,10,４階建て以上共同住宅,40歳代,その他,施錠せず
窃盗,自転車盗,神奈川,反町,141020,神奈川県,横浜市神奈川区,松本町２丁目,2018-08-26,18,４階建て以上共同住宅,20歳代,その他,施錠せず
窃盗,自転車盗,神奈川,反町,141020,神奈川県,横浜市神奈川区,松本町４丁目,2018-04-10,01,その他の住宅（３階建て以下共同住宅等）,65-69歳,その他,施錠せず
窃盗,自転車盗,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,青木町,2018-01-13,12,４階建て以上共同住宅,40歳代,その他,施錠せず
窃盗,自転車盗,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,青木町,2018-05-25,00,道路上,法人・団体、被害者なし,法人・団体、被害者なし,施錠せず
窃盗,自転車盗,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,青木町,2018-08-17,22,４階建て以上共同住宅,40歳代,その他,施錠せず
窃盗,自転車盗,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,青木町,2018-11-09,08,道路上,65-69歳,その他,施錠せず
窃盗,自転車盗,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,青木町,2018-11-16,22,４階建て以上共同住宅,40歳代,その他,施錠せず
窃盗,自転車盗,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,金港町,2018-04-28,22,道路上,60-64歳,その他,施錠せず
窃盗,自転車盗,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,金港町,2018-07-23,14,道路上,10歳代,高校生,施錠せず
窃盗,自転車盗,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,金港町,2018-08-02,09,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,金港町,2018-10-02,19,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,栄町,2018-01-17,22,４階建て以上共同住宅,40歳代,その他,施錠せず
窃盗,自転車盗,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,栄町,2018-11-15,01,道路上,40歳代,その他,施錠せず
窃盗,自転車盗,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,橋本町２丁目,2018-02-15,19,４階建て以上共同住宅,40歳代,その他,施錠せず
窃盗,自転車盗,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,橋本町２丁目,2018-12-05,17,４階建て以上共同住宅,10歳代,中学生,施錠せず
窃盗,自転車盗,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,不明,不明,その他の住宅（３階建て以下共同住宅等）,30歳代,その他,施錠せず
窃盗,自転車盗,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,2018-03-05,13,一戸建住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,2018-06-04,19,その他の住宅（３階建て以下共同住宅等）,30歳代,その他,施錠せず
窃盗,自転車盗,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢町,2018-06-16,17,その他の住宅（３階建て以下共同住宅等）,30歳代,その他,施錠せず
窃盗,自転車盗,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢町,2018-06-27,01,その他の住宅（３階建て以下共同住宅等）,10歳代,その他,施錠せず
窃盗,自転車盗,鶴見,,141020,神奈川県,横浜市神奈川区,亀住町,2018-11-26,11,道路上,10歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2018-01-02,18,４階建て以上共同住宅,70歳以上,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2018-01-05,08,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2018-01-28,15,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2018-03-13,17,道路上,20歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2018-05-27,12,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2018-06-05,08,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2018-07-03,08,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2018-07-07,17,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2018-07-08,07,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2018-09-14,13,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2018-09-22,17,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2018-11-30,08,４階建て以上共同住宅,30歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央２丁目,2018-06-29,18,４階建て以上共同住宅,10歳代,小学生,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央２丁目,2018-07-13,18,４階建て以上共同住宅,30歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央２丁目,2018-08-09,16,その他,10歳未満,小学生,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央３丁目,2017-11-19,14,４階建て以上共同住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央３丁目,2018-03-06,14,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央３丁目,2018-04-24,15,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央３丁目,2018-06-08,22,４階建て以上共同住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央３丁目,2018-07-17,14,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央３丁目,2018-07-21,18,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央３丁目,2018-08-16,13,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央３丁目,2018-09-14,19,道路上,70歳以上,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央３丁目,2018-11-05,20,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央３丁目,2018-11-25,00,その他の住宅（３階建て以下共同住宅等）,40歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央４丁目,2018-03-10,22,４階建て以上共同住宅,50歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央４丁目,2018-03-11,03,道路上,40歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央４丁目,2018-03-28,03,道路上,70歳以上,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央４丁目,2018-04-27,16,その他,10歳未満,小学生,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央４丁目,2018-05-16,17,その他,20歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央４丁目,2018-06-13,22,道路上,20歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央４丁目,2018-09-28,02,道路上,10歳代,中学生,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央４丁目,2018-10-23,05,道路上,20歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央４丁目,2018-10-28,01,道路上,20歳代,その他,施錠せず
窃盗,自転車盗,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央５丁目,2018-10-20,17,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,朝日町１丁目,2018-03-30,22,道路上,30歳代,その他,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,朝日町２丁目,2018-05-20,15,４階建て以上共同住宅,20歳代,その他,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,朝日町２丁目,2018-10-29,18,４階建て以上共同住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,潮田町２丁目,2018-01-06,19,道路上,10歳代,高校生,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,潮田町２丁目,2018-11-06,19,一戸建住宅,10歳代,中学生,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,潮田町４丁目,2018-05-19,22,道路上,30歳代,その他,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,潮田町４丁目,2018-09-27,14,道路上,50歳代,その他,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,栄町通１丁目,2018-07-23,19,道路上,40歳代,その他,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,汐入町２丁目,2018-08-29,11,道路上,30歳代,その他,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,汐入町３丁目,2018-06-23,11,一戸建住宅,40歳代,その他,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,大東町,2017-12-22,22,一戸建住宅,10歳代,その他,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2018-02-09,06,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,仲通３丁目,2018-08-10,12,道路上,10歳代,その他,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,浜町１丁目,2018-05-06,10,その他の住宅（３階建て以下共同住宅等）,30歳代,その他,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,平安町２丁目,2018-12-01,19,一戸建住宅,20歳代,その他,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,本町通４丁目,2018-09-08,18,道路上,10歳代,中学生,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,向井町１丁目,2018-03-15,13,その他,10歳代,その他,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,向井町３丁目,2018-07-21,09,その他,10歳未満,小学生,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,向井町４丁目,2018-03-01,20,一戸建住宅,60-64歳,その他,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,向井町４丁目,2018-05-02,00,４階建て以上共同住宅,10歳代,大学生,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,向井町４丁目,2018-05-27,23,４階建て以上共同住宅,30歳代,その他,施錠せず
窃盗,自転車盗,鶴見,潮田,141011,神奈川県,横浜市鶴見区,向井町４丁目,2018-12-26,20,道路上,50歳代,その他,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,安善町１丁目,2018-07-10,07,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,潮田町１丁目,2018-04-08,16,一戸建住宅,10歳代,中学生,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,小野町,2018-03-09,08,４階建て以上共同住宅,10歳代,その他,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,小野町,2018-04-19,15,４階建て以上共同住宅,10歳代,中学生,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,小野町,2018-06-03,04,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,小野町,2018-07-01,18,道路上,60-64歳,その他,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,小野町,2018-09-09,22,道路上,70歳以上,その他,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,汐入町１丁目,2018-04-23,16,４階建て以上共同住宅,20歳代,大学生,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,下野谷町１丁目,2018-10-08,09,４階建て以上共同住宅,10歳代,小学生,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,下野谷町３丁目,2018-07-29,09,道路上,20歳代,その他,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,下野谷町４丁目,2018-08-18,18,その他の住宅（３階建て以下共同住宅等）,10歳代,中学生,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,仲通１丁目,2018-06-25,21,道路上,50歳代,その他,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,仲通１丁目,2018-06-27,06,４階建て以上共同住宅,30歳代,その他,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,仲通１丁目,2018-10-30,16,一戸建住宅,40歳代,その他,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,本町通１丁目,2018-03-10,18,４階建て以上共同住宅,40歳代,その他,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,本町通２丁目,不明,不明,道路上,20歳代,その他,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,本町通２丁目,2018-06-15,16,一戸建住宅,40歳代,その他,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,本町通３丁目,2018-07-13,15,４階建て以上共同住宅,40歳代,その他,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,本町通３丁目,2018-11-03,22,道路上,20歳代,その他,施錠せず
窃盗,自転車盗,鶴見,本町通,141011,神奈川県,横浜市鶴見区,本町通４丁目,2018-06-30,03,道路上,10歳代,その他,施錠せず
窃盗,自転車盗,鶴見,生麦,141011,神奈川県,横浜市鶴見区,鶴見中央５丁目,2018-04-20,21,４階建て以上共同住宅,20歳代,その他,施錠せず
窃盗,自転車盗,鶴見,生麦,141011,神奈川県,横浜市鶴見区,鶴見中央５丁目,2018-07-10,16,一戸建住宅,20歳代,その他,施錠せず
窃盗,自転車盗,鶴見,生麦,141011,神奈川県,横浜市鶴見区,鶴見中央５丁目,2018-10-28,00,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,鶴見,生麦,141011,神奈川県,横浜市鶴見区,生麦４丁目,不明,不明,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,鶴見,生麦,141011,神奈川県,横浜市鶴見区,生麦４丁目,2018-06-09,15,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,鶴見,生麦,141011,神奈川県,横浜市鶴見区,生麦４丁目,2018-11-01,23,道路上,20歳代,大学生,施錠せず
窃盗,自転車盗,鶴見,生麦,141011,神奈川県,横浜市鶴見区,生麦４丁目,2018-11-16,19,その他,40歳代,その他,施錠せず
窃盗,自転車盗,鶴見,生麦,141011,神奈川県,横浜市鶴見区,生麦４丁目,2018-12-02,16,その他の住宅（３階建て以下共同住宅等）,30歳代,その他,施錠せず
窃盗,自転車盗,鶴見,原,141011,神奈川県,横浜市鶴見区,生麦１丁目,2018-02-25,02,４階建て以上共同住宅,40歳代,その他,施錠せず
窃盗,自転車盗,鶴見,原,141011,神奈川県,横浜市鶴見区,生麦１丁目,2018-05-15,20,その他の住宅（３階建て以下共同住宅等）,20歳代,その他,施錠せず
窃盗,自転車盗,鶴見,原,141011,神奈川県,横浜市鶴見区,生麦１丁目,2018-09-09,10,４階建て以上共同住宅,65-69歳,その他,施錠せず
窃盗,自転車盗,鶴見,原,141011,神奈川県,横浜市鶴見区,生麦３丁目,2018-03-15,20,４階建て以上共同住宅,30歳代,その他,施錠せず
窃盗,自転車盗,鶴見,原,141011,神奈川県,横浜市鶴見区,生麦３丁目,2018-04-23,01,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,鶴見,原,141011,神奈川県,横浜市鶴見区,生麦３丁目,2018-06-03,12,４階建て以上共同住宅,40歳代,その他,施錠せず
窃盗,自転車盗,鶴見,原,141011,神奈川県,横浜市鶴見区,生麦３丁目,2018-07-18,18,道路上,20歳代,大学生,施錠せず
窃盗,自転車盗,鶴見,市場,141011,神奈川県,横浜市鶴見区,市場下町,2018-04-11,10,４階建て以上共同住宅,40歳代,その他,施錠せず
