罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,緑,霧が丘,141135,神奈川県,横浜市緑区,霧が丘４丁目,2020-10-21,21,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,緑,霧が丘,141135,神奈川県,横浜市緑区,霧が丘４丁目,2020-11-24,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,緑,中山駅前,141135,神奈川県,横浜市緑区,台村町,2020-02-21,16,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,緑,中山駅前,141135,神奈川県,横浜市緑区,三保町,2020-11-19,10,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,緑,中山駅前,141135,神奈川県,横浜市緑区,中山３丁目,2020-12-03,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,緑,北八朔町,141135,神奈川県,横浜市緑区,青砥町,2020-04-04,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,緑,北八朔町,141135,神奈川県,横浜市緑区,北八朔町,2020-02-04,23,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,緑,北八朔町,141135,神奈川県,横浜市緑区,北八朔町,2020-08-07,17,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,緑,北八朔町,141135,神奈川県,横浜市緑区,西八朔町,2020-10-11,15,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,緑,北八朔町,141135,神奈川県,横浜市緑区,西八朔町,2020-10-13,20,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,港北,菊名駅前,141097,神奈川県,横浜市港北区,篠原北２丁目,2020-07-27,01,４階建て以上共同住宅,その他,キーなし,なし,なし
窃盗,オートバイ盗,港北,大倉山,141097,神奈川県,横浜市港北区,師岡町,不明,不明,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,港北,大倉山,141097,神奈川県,横浜市港北区,師岡町,2020-08-20,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,港北,樽町,141097,神奈川県,横浜市港北区,大曽根２丁目,2020-01-20,18,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,港北,下田,141097,神奈川県,横浜市港北区,下田町５丁目,2020-10-04,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田町,2020-03-29,11,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田東６丁目,2020-11-09,18,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,港北,小机,141097,神奈川県,横浜市港北区,鳥山町,2020-09-16,20,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,港北,新横浜駅前,141097,神奈川県,横浜市港北区,岸根町,2020-11-22,10,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,港北,仲手原,141097,神奈川県,横浜市港北区,仲手原２丁目,2020-04-11,01,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,港北,高田,141097,神奈川県,横浜市港北区,高田東３丁目,2020-02-08,21,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,港北,高田,141097,神奈川県,横浜市港北区,高田西２丁目,2020-04-24,20,一戸建住宅,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,港北,新羽駅前,141097,神奈川県,横浜市港北区,新羽町,2019-10-27,21,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,港北,新羽駅前,141097,神奈川県,横浜市港北区,新羽町,2020-01-01,16,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,港北,新羽駅前,141097,神奈川県,横浜市港北区,新羽町,2020-04-19,02,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,港北,新羽駅前,141097,神奈川県,横浜市港北区,新羽町,2020-07-18,11,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,港北,新羽駅前,141097,神奈川県,横浜市港北区,新羽町,2020-08-27,21,その他,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,二ツ橋町,2020-05-10,14,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,相沢３丁目,2020-07-11,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,中央,2020-02-11,14,駐車（輪）場,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,三ツ境,2020-03-08,22,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,三ツ境,2020-05-09,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,三ツ境,2020-07-06,06,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,三ツ境,2020-08-08,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,宮沢２丁目,2019-10-01,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,宮沢２丁目,2020-04-12,18,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,宮沢２丁目,2020-09-07,23,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和東２丁目,2020-08-11,00,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和南１丁目,2020-03-31,21,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和南４丁目,2019-12-10,14,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,瀬谷,目黒,141143,神奈川県,横浜市瀬谷区,五貫目町,2020-01-06,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,瀬谷,細谷戸,141143,神奈川県,横浜市瀬谷区,瀬谷町,2020-09-16,07,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,なし
窃盗,オートバイ盗,瀬谷,細谷戸,141143,神奈川県,横浜市瀬谷区,瀬谷町,2020-09-16,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,なし
窃盗,オートバイ盗,瀬谷,細谷戸,141143,神奈川県,横浜市瀬谷区,瀬谷町,2020-09-16,19,駐車（輪）場,駐車（輪）場,キーなし,なし,なし
窃盗,オートバイ盗,瀬谷,細谷戸,141143,神奈川県,横浜市瀬谷区,瀬谷町,2020-10-03,23,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,瀬谷,細谷戸,141143,神奈川県,横浜市瀬谷区,瀬谷町,2020-10-19,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,栄,本郷台駅前,141151,神奈川県,横浜市栄区,小菅ケ谷１丁目,2020-06-08,05,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,栄,上郷,141151,神奈川県,横浜市栄区,公田町,2020-06-04,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,栄,上郷,141151,神奈川県,横浜市栄区,公田町,2020-06-20,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,栄,上郷,141151,神奈川県,横浜市栄区,公田町,2020-06-24,05,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,栄,上郷,141151,神奈川県,横浜市栄区,公田町,2020-08-08,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,栄,上郷,141151,神奈川県,横浜市栄区,桂台東,2020-09-29,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,栄,上郷,141151,神奈川県,横浜市栄区,桂台南２丁目,2017-05-01,12,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,栄,笠間,141151,神奈川県,横浜市栄区,笠間２丁目,2020-07-23,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,栄,田谷,141151,神奈川県,横浜市栄区,田谷町,2020-10-28,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,栄,元大橋,141151,神奈川県,横浜市栄区,鍛冶ケ谷１丁目,2019-07-20,14,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,栄,豊田,141151,神奈川県,横浜市栄区,飯島町,2020-05-13,11,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,青葉,青葉台駅前,141178,神奈川県,横浜市青葉区,桜台,2020-06-09,10,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,青葉台駅前,141178,神奈川県,横浜市青葉区,しらとり台,2020-09-18,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,青葉台駅前,141178,神奈川県,横浜市青葉区,松風台,2020-10-21,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,荏田町,141178,神奈川県,横浜市青葉区,荏田町,2020-08-18,06,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,荏田町,141178,神奈川県,横浜市青葉区,荏田町,2020-10-08,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,青葉,たまプラーザ駅前,141178,神奈川県,横浜市青葉区,美しが丘４丁目,2020-03-01,18,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,たまプラーザ駅前,141178,神奈川県,横浜市青葉区,美しが丘４丁目,2020-05-06,15,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,たまプラーザ駅前,141178,神奈川県,横浜市青葉区,美しが丘４丁目,2020-05-21,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,たまプラーザ駅前,141178,神奈川県,横浜市青葉区,美しが丘５丁目,2020-04-29,15,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,たまプラーザ駅前,141178,神奈川県,横浜市青葉区,美しが丘５丁目,2020-06-12,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,青葉,鉄町,141178,神奈川県,横浜市青葉区,黒須田,2020-05-25,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,市ケ尾町,2020-01-25,07,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,市ケ尾町,2020-12-08,07,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,荏田西４丁目,2020-01-01,08,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,荏田西４丁目,2020-06-30,12,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,青葉,鴨志田,141178,神奈川県,横浜市青葉区,桂台２丁目,2020-04-03,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,青葉,鴨志田,141178,神奈川県,横浜市青葉区,桂台２丁目,2020-04-03,20,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,鴨志田,141178,神奈川県,横浜市青葉区,鴨志田町,2020-07-18,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,青葉,鴨志田,141178,神奈川県,横浜市青葉区,鴨志田町,2020-08-22,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,青葉,鴨志田,141178,神奈川県,横浜市青葉区,鴨志田町,2020-09-30,07,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,青葉,鴨志田,141178,神奈川県,横浜市青葉区,鴨志田町,2020-11-24,22,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,鴨志田,141178,神奈川県,横浜市青葉区,すみよし台,2020-05-22,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,青葉,こどもの国駅前,141178,神奈川県,横浜市青葉区,奈良町,2020-01-01,20,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,こどもの国駅前,141178,神奈川県,横浜市青葉区,奈良町,2020-05-03,18,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2020-02-24,13,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2020-05-24,01,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2020-12-25,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田東２丁目,2019-12-20,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田東３丁目,2020-05-02,19,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田東町,2020-05-06,08,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田南５丁目,2020-05-30,23,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,中川駅前,141186,神奈川県,横浜市都筑区,すみれが丘,2020-04-18,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,都筑,中川駅前,141186,神奈川県,横浜市都筑区,中川３丁目,2020-10-11,15,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,川和,141186,神奈川県,横浜市都筑区,川和町,2020-06-17,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,川和,141186,神奈川県,横浜市都筑区,佐江戸町,2019-12-05,06,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,都筑,川和,141186,神奈川県,横浜市都筑区,佐江戸町,2020-07-12,07,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,仲町台駅前,141186,神奈川県,横浜市都筑区,茅ケ崎南２丁目,2020-03-03,00,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,仲町台駅前,141186,神奈川県,横浜市都筑区,仲町台１丁目,2020-09-15,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,仲町台駅前,141186,神奈川県,横浜市都筑区,仲町台５丁目,2020-05-09,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,仲町台駅前,141186,神奈川県,横浜市都筑区,平台,2020-05-05,19,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,センター北駅前,141186,神奈川県,横浜市都筑区,茅ケ崎東３丁目,2020-04-30,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,早渕３丁目,2020-09-27,09,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,麻生,細山,141372,神奈川県,川崎市麻生区,千代ケ丘４丁目,2020-03-09,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,麻生,細山,141372,神奈川県,川崎市麻生区,細山５丁目,2020-09-11,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,麻生,百合丘,141372,神奈川県,川崎市麻生区,高石４丁目,2020-06-04,07,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,麻生,岡上,141372,神奈川県,川崎市麻生区,岡上,2020-02-15,22,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,麻生,岡上,141372,神奈川県,川崎市麻生区,岡上,2020-11-24,09,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,麻生,東柿生,141372,神奈川県,川崎市麻生区,下麻生３丁目,2020-04-12,19,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,麻生,東柿生,141372,神奈川県,川崎市麻生区,下麻生３丁目,2020-04-19,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,麻生,東柿生,141372,神奈川県,川崎市麻生区,下麻生３丁目,2020-10-20,01,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川崎,京町通,141313,神奈川県,川崎市川崎区,池田１丁目,2020-06-18,20,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,小田,141313,神奈川県,川崎市川崎区,小田３丁目,2020-02-15,20,駐車（輪）場,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,小田,141313,神奈川県,川崎市川崎区,小田３丁目,2020-03-19,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,浅田,141313,神奈川県,川崎市川崎区,浅田３丁目,2020-02-11,03,一戸建住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川崎,浅田,141313,神奈川県,川崎市川崎区,小田４丁目,2020-03-20,15,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,浅田,141313,神奈川県,川崎市川崎区,小田４丁目,2020-08-05,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,浅田,141313,神奈川県,川崎市川崎区,小田６丁目,2020-04-21,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,浅田,141313,神奈川県,川崎市川崎区,京町３丁目,2020-07-11,02,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,大島町,141313,神奈川県,川崎市川崎区,大島３丁目,2020-07-13,21,駐車（輪）場,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,大島町,141313,神奈川県,川崎市川崎区,大島上町,2020-05-20,20,一戸建住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,大師駅前,141313,神奈川県,川崎市川崎区,東門前１丁目,2020-09-08,22,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,藤崎,141313,神奈川県,川崎市川崎区,大島５丁目,2020-12-04,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川崎,藤崎,141313,神奈川県,川崎市川崎区,藤崎３丁目,2020-11-19,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,藤崎,141313,神奈川県,川崎市川崎区,藤崎４丁目,2020-07-26,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,南町,141313,神奈川県,川崎市川崎区,東田町,2020-04-23,00,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,南町,141313,神奈川県,川崎市川崎区,南町,2020-08-18,20,駐車（輪）場,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,池上町,2020-08-19,18,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,桜本２丁目,2020-03-06,06,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,桜本２丁目,2020-03-09,18,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,池上新町２丁目,2020-12-24,05,道路上,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,塩浜１丁目,2020-05-15,13,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,塩浜３丁目,2020-04-05,18,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,田町３丁目,2020-04-04,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,大師河原２丁目,2019-05-18,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,殿町３丁目,2020-05-07,09,その他,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,四谷上町,2020-09-24,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎臨港,浮島橋,141313,神奈川県,川崎市川崎区,浮島町,2019-12-27,18,その他,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,中原,武蔵中原駅前,141330,神奈川県,川崎市中原区,今井仲町,2020-11-05,08,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,中原,武蔵中原駅前,141330,神奈川県,川崎市中原区,上小田中４丁目,2020-03-29,19,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,中原,井田,141330,神奈川県,川崎市中原区,井田杉山町,2020-02-06,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,中原,木月,141330,神奈川県,川崎市中原区,木月住吉町,2020-03-19,20,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,中原,木月,141330,神奈川県,川崎市中原区,木月住吉町,2020-10-22,14,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,中原,木月三丁目,141330,神奈川県,川崎市中原区,木月３丁目,2020-04-20,10,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,中原,木月三丁目,141330,神奈川県,川崎市中原区,木月４丁目,2020-02-09,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,中原,下小田中,141330,神奈川県,川崎市中原区,下小田中２丁目,2020-02-23,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
