罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,青葉,すすき野,141178,神奈川県,横浜市青葉区,美しが丘西２丁目,2019-02-14,02,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,青葉,すすき野,141178,神奈川県,横浜市青葉区,荏子田３丁目,不明,不明,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,すすき野,141178,神奈川県,横浜市青葉区,すすき野２丁目,2019-03-05,10,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,鉄町,141178,神奈川県,横浜市青葉区,鉄町,2019-04-12,22,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,市ケ尾町,2019-05-21,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,市ケ尾町,2019-05-31,18,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,青葉,田奈駅前,141178,神奈川県,横浜市青葉区,あかね台１丁目,2019-10-16,20,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,田奈駅前,141178,神奈川県,横浜市青葉区,恩田町,2019-10-02,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,青葉,こどもの国駅前,141178,神奈川県,横浜市青葉区,若草台,2019-02-17,08,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2018-01-23,08,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2019-04-22,14,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2019-04-28,23,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2019-09-28,16,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2019-11-03,17,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,池辺町,141186,神奈川県,横浜市都筑区,高山,2019-04-22,08,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田東１丁目,2019-05-01,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田東１丁目,2019-09-04,16,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田東３丁目,2019-09-23,12,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田東４丁目,2019-07-27,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田南４丁目,2019-02-03,12,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,中川駅前,141186,神奈川県,横浜市都筑区,牛久保西２丁目,2019-12-26,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,中川駅前,141186,神奈川県,横浜市都筑区,北山田５丁目,2019-04-20,13,,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,中川駅前,141186,神奈川県,横浜市都筑区,すみれが丘,2019-11-08,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,中川駅前,141186,神奈川県,横浜市都筑区,すみれが丘,2019-12-26,19,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,川和,141186,神奈川県,横浜市都筑区,川和町,2019-02-02,10,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,川和,141186,神奈川県,横浜市都筑区,川和町,2019-02-22,15,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,都筑,川和,141186,神奈川県,横浜市都筑区,佐江戸町,2019-08-22,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,仲町台駅前,141186,神奈川県,横浜市都筑区,仲町台２丁目,2019-05-25,14,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,仲町台駅前,141186,神奈川県,横浜市都筑区,仲町台３丁目,2019-09-17,14,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,センター北駅前,141186,神奈川県,横浜市都筑区,荏田南２丁目,2019-09-13,07,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,センター北駅前,141186,神奈川県,横浜市都筑区,中川中央１丁目,2019-09-26,16,,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,北山田５丁目,2019-09-08,14,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,早渕１丁目,2019-02-07,21,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,東山田４丁目,2019-05-05,09,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,麻生,細山,141372,神奈川県,川崎市麻生区,千代ケ丘６丁目,2016-07-01,00,,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,麻生,細山,141372,神奈川県,川崎市麻生区,千代ケ丘９丁目,2019-12-24,18,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,麻生,王禅寺,141372,神奈川県,川崎市麻生区,東百合丘２丁目,2019-03-04,01,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,麻生,王禅寺,141372,神奈川県,川崎市麻生区,王禅寺東３丁目,2019-07-06,15,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,麻生,南王禅寺,141372,神奈川県,川崎市麻生区,王禅寺東３丁目,2019-07-06,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,麻生,柿生,141372,神奈川県,川崎市麻生区,片平３丁目,2019-04-15,11,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,麻生,柿生,141372,神奈川県,川崎市麻生区,片平４丁目,2018-03-05,12,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,麻生,栗平駅前,141372,神奈川県,川崎市麻生区,五力田３丁目,2019-06-21,21,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,麻生,岡上,141372,神奈川県,川崎市麻生区,岡上,2018-12-01,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,麻生,岡上,141372,神奈川県,川崎市麻生区,岡上,2018-12-01,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,麻生,岡上,141372,神奈川県,川崎市麻生区,岡上,2019-04-26,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川崎,浅田,141313,神奈川県,川崎市川崎区,浅田４丁目,2019-05-26,19,一戸建住宅,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,大島町,141313,神奈川県,川崎市川崎区,大島３丁目,2019-06-06,16,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,大師駅前,141313,神奈川県,川崎市川崎区,川中島１丁目,2019-04-23,15,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川崎,藤崎,141313,神奈川県,川崎市川崎区,藤崎４丁目,2015-05-10,12,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川崎,中島町,141313,神奈川県,川崎市川崎区,港町,2019-07-09,18,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,富士見公園,141313,神奈川県,川崎市川崎区,富士見１丁目,2018-12-01,20,４階建て以上共同住宅,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,小川町,2019-10-16,11,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎,南町,141313,神奈川県,川崎市川崎区,東田町,2018-12-15,23,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川崎,南町,141313,神奈川県,川崎市川崎区,東田町,2019-06-24,18,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,鋼管通４丁目,2019-04-27,09,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,田島町,2019-02-24,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,南渡田町,2019-01-25,19,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,観音１丁目,2019-12-13,19,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,殿町１丁目,2019-06-09,07,,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,川崎臨港,浮島橋,141313,神奈川県,川崎市川崎区,殿町３丁目,2019-06-11,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,中原,木月,141330,神奈川県,川崎市中原区,木月住吉町,2019-04-27,17,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,中原,下小田中,141330,神奈川県,川崎市中原区,下小田中３丁目,2019-06-23,15,,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,中原,下小田中,141330,神奈川県,川崎市中原区,下小田中５丁目,2019-08-03,17,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,高津,溝口駅前,141348,神奈川県,川崎市高津区,下作延１丁目,2019-03-10,01,一戸建住宅,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,高津,溝口駅前,141348,神奈川県,川崎市高津区,下作延３丁目,2019-10-21,13,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,高津,千年,141348,神奈川県,川崎市高津区,子母口,2019-12-20,15,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,高津,久末,141348,神奈川県,川崎市高津区,,2019-06-04,15,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,高津,久末,141348,神奈川県,川崎市高津区,久末,2019-05-25,06,一戸建住宅,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,高津,末長,141348,神奈川県,川崎市高津区,末長４丁目,2019-01-22,11,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,高津,津田山駅前,141348,神奈川県,川崎市高津区,久地４丁目,2019-09-26,16,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,高津,津田山駅前,141348,神奈川県,川崎市高津区,下作延５丁目,2019-12-03,08,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,高津,二子新地駅前,141348,神奈川県,川崎市高津区,溝口５丁目,2019-05-06,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,多摩,登戸駅前,141356,神奈川県,川崎市多摩区,登戸新町,2019-04-28,10,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,多摩,登戸駅前,141356,神奈川県,川崎市多摩区,登戸新町,2019-06-24,07,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,多摩,登戸駅前,141356,神奈川県,川崎市多摩区,登戸新町,2019-08-01,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,多摩,向ヶ丘遊園駅前,141356,神奈川県,川崎市多摩区,登戸,2019-02-08,16,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,多摩,向ヶ丘遊園駅前,141356,神奈川県,川崎市多摩区,登戸,2019-06-25,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,多摩,菅,141356,神奈川県,川崎市多摩区,菅６丁目,2019-12-14,18,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,多摩,菅,141356,神奈川県,川崎市多摩区,菅６丁目,2019-12-15,01,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,多摩,宿河原,141356,神奈川県,川崎市多摩区,長尾６丁目,2019-10-13,20,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,多摩,宿河原,141356,神奈川県,川崎市多摩区,長尾７丁目,2019-09-23,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,多摩,生田,141356,神奈川県,川崎市多摩区,生田１丁目,2019-10-24,07,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,多摩,生田,141356,神奈川県,川崎市多摩区,西生田１丁目,2019-10-05,17,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,多摩,生田,141356,神奈川県,川崎市多摩区,三田１丁目,2019-01-01,12,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,多摩,読売ランド駅前,141356,神奈川県,川崎市多摩区,西生田３丁目,2019-09-13,21,,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,多摩,長沢,141356,神奈川県,川崎市多摩区,栗谷２丁目,2019-08-09,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,多摩,長沢,141356,神奈川県,川崎市多摩区,南生田４丁目,2019-03-01,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,多摩,長沢,141356,神奈川県,川崎市多摩区,南生田４丁目,2019-03-24,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,多摩,長沢,141356,神奈川県,川崎市多摩区,南生田５丁目,2019-01-18,20,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,多摩,長沢,141356,神奈川県,川崎市多摩区,長沢２丁目,2019-11-12,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,多摩,長沢,141356,神奈川県,川崎市多摩区,長沢４丁目,2019-05-12,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,多摩,菅星ヶ丘,141356,神奈川県,川崎市多摩区,菅城下,不明,不明,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,多摩,菅星ヶ丘,141356,神奈川県,川崎市多摩区,菅仙谷３丁目,2019-09-15,20,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,幸,川崎駅西口,141321,神奈川県,川崎市幸区,南幸町３丁目,2019-02-07,15,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,幸,塚越,141321,神奈川県,川崎市幸区,塚越３丁目,2018-12-12,18,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,幸,塚越,141321,神奈川県,川崎市幸区,塚越４丁目,2019-11-03,17,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,幸,小向東芝町,141321,神奈川県,川崎市幸区,小向仲野町,2019-05-20,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,幸,小向東芝町,141321,神奈川県,川崎市幸区,小向西町３丁目,2019-09-17,13,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,幸,北加瀬,141321,神奈川県,川崎市幸区,北加瀬３丁目,2019-03-02,15,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,幸,日吉,141321,神奈川県,川崎市幸区,小倉２丁目,2019-12-28,08,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,幸,日吉,141321,神奈川県,川崎市幸区,南加瀬４丁目,2019-10-05,08,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,幸,南加瀬,141321,神奈川県,川崎市幸区,南加瀬５丁目,2019-05-23,06,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,宮前,馬絹,141364,神奈川県,川崎市宮前区,馬絹５丁目,2019-01-20,12,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,宮前,蔵敷,141364,神奈川県,川崎市宮前区,菅生１丁目,2019-07-11,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,宮前,蔵敷,141364,神奈川県,川崎市宮前区,菅生２丁目,2019-03-21,21,,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,宮前,蔵敷,141364,神奈川県,川崎市宮前区,菅生２丁目,2019-11-09,07,,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,宮前,蔵敷,141364,神奈川県,川崎市宮前区,菅生３丁目,2019-05-10,18,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,宮前,蔵敷,141364,神奈川県,川崎市宮前区,菅生４丁目,2019-08-18,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,宮前,蔵敷,141364,神奈川県,川崎市宮前区,犬蔵１丁目,2019-08-21,22,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,宮前,蔵敷,141364,神奈川県,川崎市宮前区,初山２丁目,2019-08-10,16,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,宮前,蔵敷,141364,神奈川県,川崎市宮前区,菅生ケ丘,2019-09-01,12,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,宮前,蔵敷,141364,神奈川県,川崎市宮前区,菅生ケ丘,2019-09-08,13,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,宮前,神木,141364,神奈川県,川崎市宮前区,神木２丁目,2019-02-06,20,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,宮前,神木,141364,神奈川県,川崎市宮前区,神木本町１丁目,2019-01-22,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,宮前,神木,141364,神奈川県,川崎市宮前区,神木本町２丁目,2019-09-04,17,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,宮前,神木,141364,神奈川県,川崎市宮前区,平１丁目,2019-02-16,14,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,宮前,宮前平駅前,141364,神奈川県,川崎市宮前区,土橋２丁目,2018-12-10,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,宮前,宮前平駅前,141364,神奈川県,川崎市宮前区,土橋４丁目,2019-08-01,12,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,宮前,野川,141364,神奈川県,川崎市宮前区,野川,2019-04-01,23,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,宮前,有馬,141364,神奈川県,川崎市宮前区,有馬６丁目,2019-02-08,21,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,宮前,有馬,141364,神奈川県,川崎市宮前区,有馬６丁目,2019-12-07,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,宮前,有馬,141364,神奈川県,川崎市宮前区,有馬７丁目,2019-05-21,06,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,宮前,有馬,141364,神奈川県,川崎市宮前区,東有馬５丁目,2019-07-05,19,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,横須賀,武山,142018,神奈川県,横須賀市,林１丁目,2019-06-29,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,横須賀,武山,142018,神奈川県,横須賀市,林３丁目,2019-07-05,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,横須賀,中央駅前,142018,神奈川県,横須賀市,若松町１丁目,2019-08-22,22,,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,横須賀,逸見駅前,142018,神奈川県,横須賀市,西逸見町１丁目,2015-02-01,12,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,横須賀,安浦町,142018,神奈川県,横須賀市,安浦町２丁目,2019-10-11,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,横須賀,三春町三丁目,142018,神奈川県,横須賀市,三春町４丁目,2019-04-15,01,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,横須賀,衣笠駅前,142018,神奈川県,横須賀市,衣笠栄町２丁目,2019-07-17,16,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,横須賀,衣笠駅前,142018,神奈川県,横須賀市,衣笠栄町２丁目,2019-10-05,17,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,横須賀,森崎町,142018,神奈川県,横須賀市,森崎３丁目,2019-05-08,12,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,横須賀,公郷町,142018,神奈川県,横須賀市,公郷町２丁目,2019-12-03,18,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,横須賀,公郷町,142018,神奈川県,横須賀市,公郷町５丁目,2019-06-25,10,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,横須賀,芦名,142018,神奈川県,横須賀市,芦名１丁目,2019-11-27,16,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,横須賀,大木根,142018,神奈川県,横須賀市,長井３丁目,2019-11-26,12,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,田浦,浦郷町,142018,神奈川県,横須賀市,浦郷町４丁目,2019-09-26,20,,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,浦賀,北久里浜駅前,142018,神奈川県,横須賀市,根岸町２丁目,2019-01-12,09,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,浦賀,北久里浜駅前,142018,神奈川県,横須賀市,根岸町２丁目,2019-09-20,07,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,浦賀,久里浜,142018,神奈川県,横須賀市,久里浜４丁目,2019-03-14,17,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,浦賀,野比,142018,神奈川県,横須賀市,野比１丁目,2019-11-29,08,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,浦賀,馬堀,142018,神奈川県,横須賀市,馬堀海岸４丁目,2019-11-10,00,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,浦賀,馬堀,142018,神奈川県,横須賀市,馬堀海岸４丁目,2019-12-19,19,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,浦賀,二葉,142018,神奈川県,横須賀市,二葉２丁目,2019-03-26,12,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,藤沢北,善行,142051,神奈川県,藤沢市,善行４丁目,2019-09-06,17,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,藤沢北,善行,142051,神奈川県,藤沢市,善行７丁目,2019-06-28,22,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,藤沢北,善行,142051,神奈川県,藤沢市,善行団地,2019-02-27,23,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,藤沢北,善行,142051,神奈川県,藤沢市,善行団地,2019-03-13,22,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,藤沢北,善行,142051,神奈川県,藤沢市,善行団地,2019-04-01,15,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,藤沢北,善行,142051,神奈川県,藤沢市,善行団地,2019-04-17,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,藤沢北,善行,142051,神奈川県,藤沢市,善行団地,2019-09-02,17,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,藤沢北,善行,142051,神奈川県,藤沢市,善行団地,2019-09-03,20,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,藤沢北,善行,142051,神奈川県,藤沢市,善行団地,2019-09-06,13,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,藤沢北,善行,142051,神奈川県,藤沢市,善行坂１丁目,2019-04-29,19,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
